gauge_divisor,grams,id,machine_washable,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,yardage,yarn_company_name,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean,fiber_type_animal_fiber,fiber_type_id,fiber_type_name,fiber_type_synthetic,fiber_type_vegetable_fiber
4,50,2692,TRUE,24,Capri Ombre,steinbach-wolle-capri-ombre,4.26,19,81,"smooth, 4 ply",136,Steinbach Wolle,10,24-26,Sport,5,12,"smooth, 4 ply",FALSE,1,Cotton,FALSE,TRUE
4,50,16218,TRUE,24,Kamgarn Superwash,grnhj-garn-kamgarn-superwash,4,7,28,plied,164,Grønhøj Garn,10,24-26,Sport,5,12,plied,TRUE,3,Wool,FALSE,FALSE
1,100,6017,NA,4.5,Sol,yarn-source-sol,4.46,13,58,NA,220,Yarn Source,12,20,Worsted,10,9,NA,TRUE,3,Wool,FALSE,FALSE
NA,100,27471,NA,NA,Sock,oxford-kitchen-yarns-sock,4.72,18,85,plied,465,Oxford Kitchen Yarns,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
1,225,9476,TRUE,7,Fingering Superwash,sliver-moon-farm-fingering-superwash,4.42,12,53,plied,1120,Sliver Moon Farm,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,40301,NA,NA,Elegant (Элегантная),pehorka-pehorka-elegant-jelegantnaya,4.19,16,67,plied,273,Пехорка Pehorka,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,227,13024,TRUE,18,Superwash Hand-Dyed Merino,lisa-souza-superwash-hand-dyed-merino,4.75,24,114,Plied,560,Lisa Souza,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
4,50,46329,TRUE,16,Farfalla Organic Worsted Pima Cotton,ecobutterfly-organics-farfalla-organic-worsted-pima-cotton,4.25,20,85,"singles plied with binder, brushed",70,Ecobutterfly Organics,1,18,Aran,10,8,"singles plied with binder, brushed",FALSE,1,Cotton,FALSE,TRUE
4,50,58753,FALSE,20,Heather DK,john-q-heather-dk,3.69,16,59,NA,110,John Q,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
4,100,61744,TRUE,22,Bonus Fantasy,hayfield-bonus-fantasy,4.5,14,63,NA,306,Hayfield,11,22,DK,8,11,NA,FALSE,5,Acrylic,TRUE,FALSE
4,50,64631,TRUE,23,Pur Coton,citronille-pur-coton,4,20,80,cable plied,109,Citronille,11,22,DK,8,11,cable plied,FALSE,1,Cotton,FALSE,TRUE
4,226,96157,NA,24,Heather Prime Alpaca,the-weavers-loft-heather-prime-alpaca,4.52,23,104,plied,650,The Weavers Loft,10,24-26,Sport,5,12,plied,TRUE,14,Alpaca,FALSE,FALSE
4,150,29378,TRUE,24,Echo,ornaghi-filati-echo,4.29,21,90,mercerized,475,Ornaghi Filati,5,28,Fingering,4,14,mercerized,FALSE,1,Cotton,FALSE,TRUE
NA,150,111148,NA,NA,Silk 4/24NM 4ply wt,colourmart-silk-4-24nm-4ply-wt,4.47,17,76,plied,951,ColourMart,13,32,Light Fingering,3,NA,plied,TRUE,9,Silk,FALSE,FALSE
4,200,114012,TRUE,18,Craft Wizz,kirkton-house-craft-wizz,3.65,17,62,plied,430,Kirkton House,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,117886,TRUE,20,Rustic Silk,katia-rustic-silk,4.3,23,99,plied,137,Katia,12,20,Worsted,10,9,plied,TRUE,9,Silk,FALSE,FALSE
4,50,126993,NA,26,Peques Plus,katia-peques-plus,4.18,11,46,NA,254,Katia,10,24-26,Sport,5,12,NA,FALSE,5,Acrylic,TRUE,FALSE
4,100,137573,TRUE,9,Flutterby Animal Prints Super Chunky,james-c-brett-flutterby-animal-prints-super-chunky,4.07,28,114,chenille,98,James C. Brett,6,7-12,Super Bulky,NA,5-6,chenille,FALSE,6,Polyester,TRUE,FALSE
4,115,138271,NA,22,SW Merino Sport,subculture-yarn-sw-merino-sport,4.6,15,69,plied,256,Subculture Yarn,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,47299,FALSE,28,400 Original/Rustic Organic Sock,lollipop-cabin-400-original-rustic-organic-sock,4.44,27,120,Single Spun,400,Lollipop Cabin,5,28,Fingering,4,14,single spun,TRUE,3,Wool,FALSE,FALSE
4,50,145690,NA,28,Soft Donegal Tweed,litet-nystan-soft-donegal-tweed,4.42,12,53,"plied, tweedy",207,Litet Nystan,5,28,Fingering,4,14,"plied, tweedy",TRUE,24,Wool,FALSE,FALSE
1,100,146808,TRUE,6,Merinoh! Fingering-4,crooked-kitchen-yarn-merinoh-fingering-4,4.95,19,94,plied,438,Crooked Kitchen Yarn,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,50,54538,FALSE,13,Jasmin,four-seasons-grundl-jasmin,3.78,18,68,plied,66,Four Seasons Gründl,6,7-12,Super Bulky,NA,5-6,plied,TRUE,3,Wool,FALSE,FALSE
4,50,54747,FALSE,24,Nature Coton bio,plassard-nature-coton-bio,3.64,14,51,plied,196,Plassard,10,24-26,Sport,5,12,plied,FALSE,1,Cotton,FALSE,TRUE
NA,100,55403,NA,NA,Anna 20 (Анна 20),seam-anna-20--20,4.56,9,41,plied,721,Seam,9,NA,Thread,NA,NA,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,160826,TRUE,22,Charmed,bewitched-pigments-charmed,4.78,18,86,plied,231,Bewitched Pigments,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,162911,NA,NA,Amelia,yoshi-and-lucy-amelia,5,17,85,NA,231,Yoshi and Lucy,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,100,177279,NA,21,The Purple Couch Collection DK,the-royal-bee-yarn-company-the-purple-couch-collection-dk,4.93,15,74,plied,390,The Royal Bee Yarn Company,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,70032,FALSE,NA,Flump,babylonglegs-flump,4.96,27,134,NA,400,Babylonglegs,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,100,74044,NA,28,Next MultiColori Sock,wollfactory-next-multicolori-sock,3.68,22,81,plied,427,Wollfactory,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,85,186245,TRUE,22,Knit & Purl Pom Hat,so-crafty-knit--purl-pom-hat,4.14,14,58,plied,243,So Crafty,11,22,DK,8,11,plied,FALSE,5,Acrylic,TRUE,FALSE
NA,NA,191113,NA,NA,Postscript DK,fully-spun-postscript-dk,4.95,20,99,NA,230,Fully Spun,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,100,87728,NA,22,Natural 8/3,aade-long-natural-8-3,4.4,15,66,NA,292,Aade Lõng,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
NA,150,113380,NA,NA,Lambswool 2/10NM 4ply (Rennie),colourmart-lambswool-2-10nm-4ply-rennie,4.37,19,83,NA,820,ColourMart,13,32,Light Fingering,3,NA,NA,TRUE,3,Wool,FALSE,FALSE
NA,100,118541,TRUE,NA,Dubstep DK,knittyandcolor-dubstep-dk,5,16,80,NA,231,KnittyandColor,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
NA,100,137728,NA,NA,Wanderlust 4ply,phileas-yarns-wanderlust-4ply,4.76,17,81,NA,437,Phileas Yarns,5,28,Fingering,4,14,NA,TRUE,3,Wool,FALSE,FALSE
NA,150,146982,FALSE,NA,Ballista,queen-of-purls-hand-dyed-ballista,4.9,21,103,Soft with good drape,656,Queen of Purls Hand Dyed,5,28,Fingering,4,14,soft with good drape,TRUE,24,Wool,FALSE,FALSE
4,50,148572,NA,25,SuperSoft,retrosaria-supersoft,4.69,13,61,plied,313,Retrosaria,13,32,Light Fingering,3,NA,plied,TRUE,3,Wool,FALSE,FALSE
4,100,157305,NA,22,Super DK,garnstories-super-dk,4.95,19,94,plied,273,GarnStories,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,158596,TRUE,28,Farmhouse Sock,valhalla-farm-farmhouse-sock,4.93,15,74,plied,410,Valhalla Farm,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,99,1586,FALSE,32,XS-21 20/2 Linen,habu-textiles-xs-21-20-2-linen,4.8,25,120,Plied,763,Habu Textiles,7,32-34,Lace,2,NA,plied,FALSE,12,Linen,FALSE,TRUE
4,50,9827,NA,24,Hand Dyed Sport Wool,bonkers-handmade-originals-hand-dyed-sport-wool,4.18,17,71,plied,184,Bonkers Handmade Originals,10,24-26,Sport,5,12,plied,TRUE,3,Wool,FALSE,FALSE
NA,50,23897,NA,NA,"Heaven (formerly ""#11"")",buffalo-wool-company-heaven-formerly-11,4.68,28,131,plied,400,Buffalo Wool Company,7,32-34,Lace,2,NA,plied,TRUE,30,Bison,FALSE,FALSE
4,50,18130,FALSE,20,Lido,roberta-di-camerino-lido,4.65,20,93,Plied,136,Roberta di Camerino,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,50,66288,TRUE,28,Super Perle,uschi-wolle-super-perle,3.38,16,54,plied,219,Uschi Wolle,5,28,Fingering,4,14,plied,FALSE,5,Acrylic,TRUE,FALSE
NA,50,75562,NA,NA,Strikkegarn 2 tr.,hoelfeldt-lund-strikkegarn-2-tr,5,6,30,plied,244,Hoelfeldt Lund,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
1,50,91029,FALSE,2.5,Adore,plymouth-yarn-adore,4.4,15,66,NA,74,Plymouth Yarn,6,7-12,Super Bulky,NA,5-6,NA,FALSE,2,Nylon,TRUE,FALSE
4,150,27544,NA,22,Double Knitting,jumbo-double-knitting,2.9,10,29,Plied,450,Jumbo,11,22,DK,8,11,plied,FALSE,5,Acrylic,TRUE,FALSE
4,113,102257,NA,20,Shepherdess,sincere-sheep-shepherdess,4.83,23,111,plied,250,Sincere Sheep,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,113,107464,NA,22,Common Ground,feederbrook-farm-common-ground,4.67,18,84,plied,260,Feederbrook Farm,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
NA,150,112764,NA,NA,Cashmere 4/13NM DK,colourmart-cashmere-4-13nm-dk,4.31,16,69,NA,514,ColourMart,11,22,DK,8,11,NA,TRUE,13,Cashmere,FALSE,FALSE
NA,50,113371,TRUE,NA,Merino Extra Fine,seam-merino-extra-fine,4.61,23,106,NA,820,Seam,8,NA,Cobweb,1,NA,NA,TRUE,24,Wool,FALSE,FALSE
NA,1000,125999,TRUE,NA,T-Shirt Cotton,tek-tek-t-shirt-cotton,4,13,52,ribbon,208,Tek-Tek,6,7-12,Super Bulky,NA,5-6,ribbon,FALSE,1,Cotton,FALSE,TRUE
4,113,128314,TRUE,28,Hazel Fingering,mosaic-moon-hazel-fingering,5,12,60,plied,420,Mosaic Moon,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,134613,TRUE,18,Winter,skein-winter,4.95,19,94,plied,182,Skein,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
NA,160,135713,NA,NA,Farbentrilogie,maschenwerk-farbentrilogie,4.5,20,90,gefacht / spooled,766,maschenwerk,13,32,Light Fingering,3,NA,gefacht / spooled,TRUE,24,Wool,FALSE,FALSE
4,100,147582,TRUE,28,Mérinos Fin,laines-et-luxe-merinos-fin,4.79,14,67,plied,437,Laines et Luxe,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,50,51891,TRUE,24,Silber-Star,uschi-wolle-silber-star,4,8,32,Plied,164,Uschi Wolle,10,24-26,Sport,5,12,plied,FALSE,6,Polyester,TRUE,FALSE
4,100,156040,NA,13,Nippers,bella-baby-nippers,4.79,14,67,chenille,63,Bella Baby,6,7-12,Super Bulky,NA,5-6,chenille,FALSE,6,Polyester,TRUE,FALSE
1,100,158888,NA,5,Simple DK,fig-and-posy-fiber-co-simple-dk,4.88,26,127,plied,231,Fig and Posy Fiber Co.,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,159264,TRUE,18,Special for Babies Aran,stylecraft-special-for-babies-aran,4.44,18,80,NA,201,Stylecraft,1,18,Aran,10,8,NA,FALSE,5,Acrylic,TRUE,FALSE
NA,100,160526,NA,NA,Robynn Heavy Lace,posh-yarn-robynn-heavy-lace,4.96,26,129,NA,650,Posh Yarn,7,32-34,Lace,2,NA,NA,TRUE,9,Silk,FALSE,FALSE
4,100,61179,TRUE,23,Stray Cat,wandering-cat-yarns-stray-cat,4.55,11,50,NA,274,Wandering Cat Yarns,10,24-26,Sport,5,12,NA,TRUE,24,Wool,FALSE,FALSE
1,100,172637,NA,4.75,DK Mongolian Baby Camel Wool,ulalia-dk-mongolian-baby-camel-wool,4.89,18,88,Plied,215,ULA+LIA,11,22,DK,8,11,plied,TRUE,29,Camel,FALSE,FALSE
NA,100,70809,TRUE,28,britSock,umschlagwolle-britsock,4.57,21,96,plied,437,umschlagWolle,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,100,183692,TRUE,28,Only Merino,woollala-only-merino,5,12,60,plied,437,Woollala,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,185461,TRUE,23,R.O.U.Sport,indigodragonfly-rousport,5,18,90,Plied,328,Indigodragonfly,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
NA,29,84875,FALSE,NA,100% Qiviut 2-Ply,arctic-qiviut-100-qiviut-2-ply,4.91,22,108,2-Ply,217,Arctic Qiviut,7,32-34,Lace,2,NA,2-ply,TRUE,25,Qiviut,FALSE,FALSE
4,100,198981,NA,28,Rustic Stella Highland Fingering,hello-stella-fibres-rustic-stella-highland-fingering,5,8,40,plied,438,Hello Stella Fibres,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,50,93906,TRUE,28,Baby Merino 4 Ply,crucci-new-zealand-ltd-baby-merino-4-ply,4,11,44,Plied,170,Crucci,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,101382,NA,28,Solid 8/2,wool--yarn-ltd-solid-8-2,3.9,10,39,Plied,440,Wool & Yarn Ltd.,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
NA,115,113614,TRUE,NA,Pep In Your Step Worsted,gingers-hand-dyed-pep-in-your-step-worsted,4.89,19,93,NA,218,Ginger's Hand Dyed,12,20,Worsted,10,9,NA,TRUE,24,Wool,FALSE,FALSE
4,100,139820,NA,28,Merino Supersoft,garnstories-merino-supersoft,4.85,20,97,plied,394,GarnStories,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,139897,TRUE,NA,Cotton Fingering,ozifarmers-market-cotton-fingering,5,5,25,plied,360,Ozifarmer's Market,5,28,Fingering,4,14,plied,FALSE,1,Cotton,FALSE,TRUE
NA,453,140817,NA,NA,6/2 cotton,bluegrass-mills-6-2-cotton,4.86,7,34,Plied,2520,Bluegrass Mills,5,28,Fingering,4,14,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,144626,NA,18,Aran,iona-wool-aran,4.83,30,145,Plied,175,Iona Wool,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,144837,TRUE,NA,pure merino,bart--francis-pure-merino,4.58,12,55,smooth compact spun,383,Bart & Francis,5,28,Fingering,4,14,smooth compact spun,TRUE,24,Wool,FALSE,FALSE
4,200,151593,TRUE,12,Saver,ice-yarns-saver,4.28,18,77,Plied,361,Ice Yarns,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
NA,150,159923,TRUE,NA,Eva 2017,wibra-eva-2017,3.82,17,65,Soft,591,Wibra,10,24-26,Sport,5,12,soft,FALSE,5,Acrylic,TRUE,FALSE
4,100,2730,TRUE,20,Craft Cotton,king-cole-craft-cotton,4,16,64,NA,182,King Cole,12,20,Worsted,10,9,NA,FALSE,1,Cotton,FALSE,TRUE
4,114,11312,NA,18,Vermont Organic,green-mountain-spinnery-vermont-organic,4.48,23,103,plied,250,Green Mountain Spinnery,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
NA,29,7714,NA,NA,Funky Fringe,target-funky-fringe,3.06,16,49,flag,90,Target,5,28,Fingering,4,14,flag,FALSE,6,Polyester,TRUE,FALSE
4,100,8142,FALSE,22,DK Weight Wool,coldharbour-mill-dk-weight-wool,4.63,24,111,NA,288,Coldharbour Mill,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
2,226,31589,NA,10,Twisted,raven-frog-fibers-twisted,4.61,18,83,plied,550,Raven Frog Fibers,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,454,40460,NA,20,Monte Cristo,henrys-attic-monte-cristo,4.69,13,61,bouclé,1150,Henry's Attic,12,20,Worsted,10,9,bouclé,FALSE,1,Cotton,FALSE,TRUE
4,50,14893,NA,14,Sport,eki-riva-sport,4.41,29,128,plied,55,Eki Riva,4,14-15,Bulky,12,7,plied,TRUE,14,Alpaca,FALSE,FALSE
4,100,62519,FALSE,6.75,Luxury Linen,blue-ridge-yarns-luxury-linen,4.11,28,115,"plied, linene",270,Blue Ridge Yarns,10,24-26,Sport,5,12,"plied, linene",FALSE,12,Linen,FALSE,TRUE
4,100,63474,TRUE,28,4 ply Superwash Bluefaced Leicester,yarnundyed-4-ply-superwash-bluefaced-leicester,4.8,10,48,plied,439,Yarnundyed,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,113,64656,TRUE,32,Out of the Dyepot Merino Fingering,reflections-at-roclans-out-of-the-dyepot-merino-fingering,4.25,12,51,plied,560,Reflections at Roclans,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
1,25,19034,NA,7,Fine Cotton,patricia-roberts-fine-cotton,4.4,20,88,plied,184,Patricia Roberts,5,28,Fingering,4,14,plied,FALSE,1,Cotton,FALSE,TRUE
4,50,24498,FALSE,28,Cuzco,filatura-lanarota-cuzco,4.22,18,76,plied,170,Filatura Lanarota,5,28,Fingering,4,14,plied,TRUE,14,Alpaca,FALSE,FALSE
4,100,102476,TRUE,24,Octave,vijay-fibers-octave,4.35,23,100,plied,410,Vijay Fibers,10,24-26,Sport,5,12,plied,TRUE,9,Silk,FALSE,FALSE
4,100,31636,TRUE,30,Tropfil,fios-pingouin-tropfil,4.6,10,46,plied,492,Fios Pingouin,9,NA,Thread,NA,NA,plied,FALSE,1,Cotton,FALSE,TRUE
4,113,110377,NA,20,Bannock,sincere-sheep-bannock,4.9,21,103,plied,280,Sincere Sheep,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,25,110782,NA,23,Cashmere,zegna-baruffa-cashmere,4.79,19,91,Plied,118,Zegna Baruffa,10,24-26,Sport,5,12,plied,TRUE,13,Cashmere,FALSE,FALSE
NA,200,111235,TRUE,NA,Artico,katia-artico,4,20,80,NA,109,Katia,6,7-12,Super Bulky,NA,5-6,NA,FALSE,5,Acrylic,TRUE,FALSE
4,100,121012,TRUE,20,Worsted It!,desert-vista-dyeworks-worsted-it,4.82,22,106,plied,218,Desert Vista Dyeworks,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,100,39092,FALSE,24,Lotus (Лотос),kamteks-lotus-,4.5,6,27,Plied,328,Kamteks,10,24-26,Sport,5,12,plied,FALSE,5,Acrylic,TRUE,FALSE
1,114,39142,TRUE,5,Fiore Merino Worsted,nurturing-threads-fiore-merino-worsted,4.79,14,67,plied,280,Nurturing Threads,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,50,124584,TRUE,22,Aurora 6,karabella-yarns-aurora-6,4.38,21,92,plied,137,Karabella Yarns,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,144434,NA,25,Solare,nako-solare,4.56,18,82,plied,416,Nako,10,24-26,Sport,5,12,plied,FALSE,1,Cotton,FALSE,TRUE
NA,200,49153,FALSE,NA,Raylon,monaco-raylon,4.6,10,46,plied,900,Monaco,13,32,Light Fingering,3,NA,plied,FALSE,4,Rayon,TRUE,FALSE
4,100,157006,NA,24,Lemenagh Soft,sionnach-yarns-lemenagh-soft,4.85,20,97,plied,437,Sionnach Yarns,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,50,157276,NA,28,Ideal,yarnart-ideal,4.73,15,71,plied,186,YarnArt,5,28,Fingering,4,14,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,159597,TRUE,24,Matcha Sport,earl-grey-fiber-co-matcha-sport,4.92,12,59,plied,328,Earl Grey Fiber Co.,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,40,55984,NA,18,D'Primera Solids,coats-dprimera-solids,3.86,7,27,plied,91,Coats,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,162367,TRUE,27,Silbermond,zitron-silbermond,4.22,23,97,plied,360,Zitron,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,50,167613,NA,NA,Number 3,garthenor-organic-number-3,4.83,18,87,Plied,126,Garthenor Organic,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
NA,100,171695,NA,NA,Aspen Worsted,lily--pine-fibre-arts-aspen-worsted,4.88,17,83,NA,210,Lily & Pine Fibre Arts,12,20,Worsted,10,9,NA,TRUE,24,Wool,FALSE,FALSE
4,40,63007,TRUE,28,Yasmina,hws-markoma-yasmina,3.73,11,41,NA,175,HWS Markoma,5,28,Fingering,4,14,NA,FALSE,5,Acrylic,TRUE,FALSE
4,50,175642,TRUE,22,Acryl Soft,rico-design-acryl-soft,4.55,11,50,NA,170,Rico Design,11,22,DK,8,11,NA,FALSE,5,Acrylic,TRUE,FALSE
4,100,176565,TRUE,22,Merino DK,vatnsnes-yarn-merino-dk,5,10,50,plied,246,Vatnsnes Yarn,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,100,182789,TRUE,20,Cotton DK,leroo-crochet-cotton-dk,4.9,20,98,plied,218,LeRoo Crochet,11,22,DK,8,11,plied,FALSE,1,Cotton,FALSE,TRUE
4,50,186026,NA,27,Chimera,riverknits-chimera,4.95,19,94,plied,213,RiverKnits,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,120,76553,TRUE,26,Flights of Fancy,knitsch-yarns-flights-of-fancy,4.93,14,69,plied,401,Knitsch Yarns,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,25,196960,TRUE,NA,Diamante,lana-grossa-diamante,4.4,10,44,NA,213,Lana Grossa,9,NA,Thread,NA,NA,NA,FALSE,6,Polyester,TRUE,FALSE
4,100,94413,TRUE,22,BWM Luxury 8ply,candy-apple-lane-bwm-luxury-8ply-2,4.67,12,56,Plied,218,Candy Apple Lane,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,100,205248,NA,22,Paulas Wolle 2020,paula--konsorten-paulas-wolle-2020,4.53,15,68,plied,241,Paula & Konsorten,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,118261,TRUE,NA,SW Merino | SPORT,orange-flower-yarn-sw-merino--sport,4.86,21,102,NA,323,Orange Flower Yarn,10,24-26,Sport,5,12,NA,TRUE,24,Wool,FALSE,FALSE
4,115,148599,FALSE,21,Helskrudd DK,tweedy-todd-helskrudd-dk,5,9,45,NA,219,Tweedy Todd,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,50,9968,TRUE,31,Coton à Tricoter,bergere-de-france-coton-a-tricoter,4,18,72,plied,219,Bergère de France,9,NA,Thread,NA,NA,plied,FALSE,1,Cotton,FALSE,TRUE
4,200,12914,NA,14,Natural Wool 14 Ply,naturally-natural-wool-14-ply,4.06,16,65,plied,246,Naturally Yarns NZ,4,14-15,Bulky,12,7,plied,TRUE,3,Wool,FALSE,FALSE
4,50,5416,NA,13,Modigliani,filtes-king-modigliani,4.2,25,105,Chainette,71,Filtes King,4,14-15,Bulky,12,7,chainette,TRUE,24,Wool,FALSE,FALSE
4,50,19899,FALSE,22,Kampanjegarn,rauma-kampanjegarn,3.6,10,36,plied,126,Rauma,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,100,38535,NA,13,Irlanda Merinos,campolmi-roberto-filati-irlanda-merinos,4.4,10,44,plied,131,Campolmi Roberto Filati,4,14-15,Bulky,12,7,plied,TRUE,24,Wool,FALSE,FALSE
4,25,15000,TRUE,22,Bonus Toytime DK,sirdar-bonus-toytime-dk,3.81,16,61,NA,76,Sirdar,11,22,DK,8,11,NA,FALSE,5,Acrylic,TRUE,FALSE
NA,100,64394,NA,NA,Silk Shimmer Lace,blue-ridge-yarns-silk-shimmer-lace,4.48,25,112,plied,1000,Blue Ridge Yarns,7,32-34,Lace,2,NA,plied,TRUE,9,Silk,FALSE,FALSE
4,50,19173,FALSE,20,Worsted Weight Wool,forest-greener-worsted-weight-wool,3.62,13,47,Plied,100,Forest Greener,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,50,112166,NA,28,Puha,lanasalpaca-puha,4.5,22,99,plied,200,Lanasalpaca,5,28,Fingering,4,14,plied,TRUE,14,Alpaca,FALSE,FALSE
4,125,114496,TRUE,18,Ville,seattle-sky-dyeworks-ville,4.6,25,115,plied,220,Seattle Sky Dyeworks,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
4,100,124411,TRUE,12,100 Einhundert,zitron-100-einhundert,4.6,15,69,plied,109,Zitron,6,7-12,Super Bulky,NA,5-6,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,44545,NA,NA,Natural Cotton (Хлопок натуральный),pehorka-natural-cotton--,4.33,15,65,plied,464,Пехорка Pehorka,13,32,Light Fingering,3,NA,plied,FALSE,1,Cotton,FALSE,TRUE
4,50,139489,TRUE,18,Pakucho Original Worsted,vegan-yarn-pakucho-original-worsted,5,16,80,plied,88,Vegan Yarn,1,18,Aran,10,8,plied,FALSE,1,Cotton,FALSE,TRUE
4,113,146025,TRUE,24,Classic Merino Fingering,valentina-colour-works-classic-merino-fingering,4.79,14,67,singles,485,Valentina Colour Works,13,32,Light Fingering,3,NA,singles,TRUE,24,Wool,FALSE,FALSE
4,200,147119,NA,8,Boliviana Bulky,cascade-yarns-boliviana-bulky,4.7,20,94,plied,175,Cascade Yarns ®,6,7-12,Super Bulky,NA,5-6,plied,TRUE,24,Wool,FALSE,FALSE
4,100,50506,TRUE,22,Back to Basics Prima Pima Cotton,robin-turner-back-to-basics-prima-pima-cotton,4.55,20,91,plied,220,Robin Turner,11,22,DK,8,11,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,170517,NA,28,Merino Fingering,limmo-design-merino-fingering,4.78,18,86,plied,437,Limmo-Design,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,176440,NA,25,Merino Fingering,emiteri-yarns-merino-fingering,5,13,65,plied,437,Emiteri Yarns,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
NA,100,177232,NA,NA,Merino DK 4 Ply,rosapanda-merino-dk-4-ply,4.8,15,72,NA,246,Rosapanda,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
4,113,178491,TRUE,18,Merino Worsted,leo-and-roxy-yarn-co-merino-worsted,4.95,19,94,plied,210,Leo and Roxy Yarn Co.,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
